date (:DateTime),Tair (K),wind_speed (m / s),SWdn (W / m^2),LWdn (W / m^2),RH,GPP (μmol / m^2 / s)
2015-03-30T14:30:00,302.08057,4.126367507,850.944783333333,-72.7333333333333,0.6785847833333329,17.42733259
2015-03-30T15:00:00,301.6729783333333,4.407675456,774.4715,-72.2683333333333,0.713336116666667,17.18580037
2015-03-30T15:30:00,301.26753,4.516889292,660.90385,-70.7766666666667,0.73321265,16.4116851
2015-03-30T16:00:00,301.26405,3.729808493,560.349066666667,-73.0583333333333,0.738831933333333,15.33295036
2015-03-30T16:30:00,301.0874933333333,3.829830149,430.952133333333,-72.835,0.741428916666667,14.96220268
2015-03-30T17:00:00,300.5435316666667,4.08384519,295.41585,-65.1183333333333,0.758323716666667,11.04901535
2015-03-30T17:30:00,299.9518566666667,3.847759029,150.038021666667,-61.8016666666667,0.767721366666667,8.872217198
2015-03-30T18:00:00,299.4694283333333,4.172684896,45.24351,-60.665,0.7513692500000001,1.321055357
2015-03-30T18:30:00,299.028665,3.140832864,1.5059475,-57.2333333333333,0.7695546666666669,0
2015-03-30T19:00:00,298.7859283333333,3.627964485,0,-56.5366666666667,0.7937090499999999,0
2015-03-30T19:30:00,298.5575233333333,3.6980324,0,-57.35,0.8135089666666669,0
2015-03-30T02:00:00,297.5922333333333,2.255510525,0,-38.0366666666667,0.914843916666667,0
2015-03-30T02:30:00,297.5502033333333,2.083442947,0,-30.01,0.923459283333333,0
2015-03-30T20:00:00,298.414535,3.305464089,0,-57.5866666666667,0.8080829166666671,0
2015-03-30T20:30:00,298.18708,2.615159131,0,-58.5233333333333,0.8159469166666671,0
2015-03-30T21:00:00,297.9823166666667,2.440661813,0,-58.795,0.822050116666667,0
2015-03-30T21:30:00,297.909095,2.731327993,0,-58.8166666666667,0.8157565999999999,0
2015-03-30T22:00:00,297.8679766666667,3.078653917,0,-59.8066666666667,0.822439266666667,0
2015-03-30T22:30:00,297.91557,3.336198828,0,-59.935,0.8264949833333329,0
2015-03-30T23:00:00,297.9719733333333,3.285236173,0,-60.5883333333333,0.8360602,0
2015-03-30T23:30:00,297.8567783333333,3.163905,0,-59,0.849441466666667,0
2015-03-30T03:00:00,297.4563066666667,2.498540671,0,-43.4516666666667,0.9323319333333331,0
2015-03-30T03:30:00,297.3094966666667,2.890668339,0,-44.975,0.94115945,0
2015-03-30T04:00:00,297.3309933333333,2.844286457,0,-21.05,0.935717183333333,0
2015-03-30T04:30:00,297.4698766666667,2.410649462,0,-49.1616666666667,0.924929916666667,0
2015-03-30T05:00:00,297.4102816666667,2.741755552,0,-52.48,0.9319803166666669,0
2015-03-30T05:30:00,297.3917333333333,2.814387019,0,-48.7833333333333,0.9290894000000001,0
2015-03-30T06:00:00,297.4301883333333,2.873575938,0.883894333333333,-27.2783333333333,0.927380016666667,0
2015-03-30T06:30:00,297.4202683333333,2.583690363,33.1183016666667,-45.6983333333333,0.920405966666667,3.960600323
2015-03-30T07:00:00,297.7459866666667,2.88889756,128.697551666667,-44.0016666666667,0.900899016666667,8.908036313
2015-03-30T07:30:00,298.2553533333333,2.711268356,265.11845,-61.2883333333333,0.868874183333333,13.90640901
2015-03-30T08:00:00,298.8137616666667,3.701792187,390.2209,-65.41,0.848908933333333,15.73786192
2015-03-30T08:30:00,299.4106516666667,4.229224056,516.887966666667,-65.59,0.8180969,18.72752455
2015-03-30T09:00:00,299.8807033333333,4.244161346,668.981933333333,-62.8333333333333,0.788935533333333,20.71523982
2015-03-30T09:30:00,300.1925966666667,3.785005337,698.537616666667,-63.4916666666667,0.7697320499999999,22.17919185
2015-03-31T00:00:00,297.77088,3.711670924,0,-59.47,0.8566395666666671,0
2015-03-31T00:30:00,297.763305,3.583028407,0,-60.8916666666667,0.855032033333333,0
2015-03-31T01:00:00,297.8015983333333,3.944963984,0,-59.5983333333333,0.8512718833333329,0
2015-03-31T01:30:00,297.7601216666667,3.268304253,0,-50.3783333333333,0.863200566666667,0
2015-03-31T10:00:00,300.0184916666667,3.097780237,721.252483333333,-62.35,0.742776133333333,21.53056006
2015-03-31T10:30:00,300.8145683333333,3.504605987,961.053733333333,-62.1616666666667,0.72100745,20.90459813
2015-03-31T11:00:00,301.0318433333333,3.469601369,987.8751,-59.4283333333333,0.7188981666666671,22.20539801
2015-03-31T11:30:00,300.9886566666667,3.849521743,783.534483333333,-51.0283333333333,0.714938166666667,23.93689818
2015-03-31T12:00:00,300.8797816666667,4.00930717,666.090333333333,-48.2833333333333,0.7136853000000001,24.57651739
2015-03-31T12:30:00,300.4459583333333,4.384070597,464.1971,-32.4933333333333,0.7156901000000001,22.17825558
2015-03-31T13:00:00,300.40892,4.477311317,666.167783333333,-34.845,0.723914283333333,23.18217171
2015-03-31T13:30:00,300.5965933333333,4.21058242,673.599483333333,-48.765,0.7174505999999999,21.9500213
2015-03-31T14:00:00,300.9626,4.337382081,790.74155,-55.87,0.695254283333333,20.14342849
2015-03-31T14:30:00,300.9180883333333,5.330825537,920.747466666667,-62.8916666666667,0.6941503,17.85853159
2015-03-31T15:00:00,300.411715,4.960431827,566.875033333333,-63.6733333333333,0.7263134333333331,14.86552996
2015-03-31T15:30:00,300.402545,4.871357883,626.954533333333,-61.0633333333333,0.74144335,14.06156743
2015-03-31T16:00:00,299.7650483333333,4.956642715,329.936286666667,-60.2683333333333,0.768098933333333,12.13530102
2015-03-31T16:30:00,299.258515,4.304105417,173.966533333333,-55.3116666666667,0.795264083333333,10.03608709
2015-03-31T17:00:00,299.0363416666667,4.663999378,110.893785,-50.6783333333333,0.7979602,6.862152332
2015-03-31T17:30:00,298.8393416666667,3.955162875,60.1719333333333,-34.8433333333333,0.8089329,5.254926928
2015-03-31T18:00:00,298.6038,4.371213677,12.0692963333333,-34.6783333333333,0.813498416666667,1.206937541
2015-03-31T18:30:00,298.4864,4.208608207,0.676585166666667,-30.545,0.820748233333333,0
2015-03-31T19:00:00,298.3159116666667,4.351725169,0,-30.905,0.8333981166666671,0
2015-03-31T19:30:00,298.050415,4.150874348,0,-14.6266666666667,0.839682966666667,0
2015-03-31T02:00:00,297.6705016666667,3.51558321,0,-57.3366666666667,0.8656305666666669,0
2015-03-31T02:30:00,297.5472466666667,3.412974946,0,-58.9233333333333,0.866640216666667,0
2015-03-31T20:00:00,297.5682533333333,3.265046174,0,-17.6266666666667,0.8734505,0
2015-03-31T20:30:00,297.4215933333333,3.209106306,0,-38.33,0.881359233333333,0
2015-03-31T21:00:00,297.3114616666667,2.94804533,0,-49.6,0.8918067000000001,0
2015-03-31T21:30:00,297.2837083333333,2.912144317,0,-58.5933333333333,0.9063493333333329,0
2015-03-31T22:00:00,297.3277433333333,2.90053047,0,-59.0416666666667,0.9096453666666671,0
2015-03-31T22:30:00,297.38105833333327,2.623983096,0,-36.3533333333333,0.9066775,0
